"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/03/2020","AirNow","060131004","3","17.5","ug/m3 LC","62","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/04/2020","AirNow","060131004","3","6","ug/m3 LC","25","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/05/2020","AirNow","060131004","3","3.8","ug/m3 LC","16","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/06/2020","AirNow","060131004","3","4.6","ug/m3 LC","19","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/07/2020","AirNow","060131004","3","8.2","ug/m3 LC","34","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/08/2020","AirNow","060131004","3","3.9","ug/m3 LC","16","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/09/2020","AirNow","060131004","3","4.4","ug/m3 LC","18","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/10/2020","AirNow","060131004","3","6.9","ug/m3 LC","29","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/11/2020","AirNow","060131004","3","7.1","ug/m3 LC","30","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/12/2020","AirNow","060131004","3","8","ug/m3 LC","33","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/13/2020","AirNow","060131004","3","8.1","ug/m3 LC","34","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/14/2020","AirNow","060131004","3","7.5","ug/m3 LC","31","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/15/2020","AirNow","060131004","3","6","ug/m3 LC","25","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/16/2020","AirNow","060131004","3","4.8","ug/m3 LC","20","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/17/2020","AirNow","060131004","3","5.1","ug/m3 LC","21","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/18/2020","AirNow","060131004","3","4.5","ug/m3 LC","19","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/19/2020","AirNow","060131004","3","7","ug/m3 LC","29","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/20/2020","AirNow","060131004","3","14.2","ug/m3 LC","55","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/21/2020","AirNow","060131004","3","5.2","ug/m3 LC","22","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/22/2020","AirNow","060131004","3","7.1","ug/m3 LC","30","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/23/2020","AirNow","060131004","3","7.7","ug/m3 LC","32","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/24/2020","AirNow","060131004","3","10.6","ug/m3 LC","44","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/25/2020","AirNow","060131004","3","11.6","ug/m3 LC","48","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/26/2020","AirNow","060131004","3","5.6","ug/m3 LC","23","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/27/2020","AirNow","060131004","3","9.2","ug/m3 LC","38","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/28/2020","AirNow","060131004","3","8.9","ug/m3 LC","37","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/29/2020","AirNow","060131004","3","9.5","ug/m3 LC","40","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/30/2020","AirNow","060131004","3","8.2","ug/m3 LC","34","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"01/31/2020","AirNow","060131004","3","8.8","ug/m3 LC","37","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/01/2020","AirNow","060131004","3","15.1","ug/m3 LC","57","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/02/2020","AirNow","060131004","3","5.7","ug/m3 LC","24","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/03/2020","AirNow","060131004","3","2.2","ug/m3 LC","9","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/04/2020","AirNow","060131004","3","3.3","ug/m3 LC","14","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/05/2020","AirNow","060131004","3","7.3","ug/m3 LC","30","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/06/2020","AirNow","060131004","3","10.1","ug/m3 LC","42","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/07/2020","AirNow","060131004","3","13.9","ug/m3 LC","55","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/08/2020","AirNow","060131004","3","10.2","ug/m3 LC","43","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/09/2020","AirNow","060131004","3","1.7","ug/m3 LC","7","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/10/2020","AirNow","060131004","3","5.4","ug/m3 LC","23","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/11/2020","AirNow","060131004","3","6","ug/m3 LC","25","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/12/2020","AirNow","060131004","3","8.8","ug/m3 LC","37","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/13/2020","AirNow","060131004","3","10.6","ug/m3 LC","44","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/14/2020","AirNow","060131004","3","9.6","ug/m3 LC","40","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/15/2020","AirNow","060131004","3","13.1","ug/m3 LC","53","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/16/2020","AirNow","060131004","3","6.8","ug/m3 LC","28","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/17/2020","AirNow","060131004","3","4.7","ug/m3 LC","20","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/18/2020","AirNow","060131004","3","6.1","ug/m3 LC","25","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/19/2020","AirNow","060131004","3","9.7","ug/m3 LC","40","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/20/2020","AirNow","060131004","3","11.7","ug/m3 LC","49","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/21/2020","AirNow","060131004","3","11.5","ug/m3 LC","48","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/22/2020","AirNow","060131004","3","14.7","ug/m3 LC","56","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/23/2020","AirNow","060131004","3","8.2","ug/m3 LC","34","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/24/2020","AirNow","060131004","3","5.8","ug/m3 LC","24","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/25/2020","AirNow","060131004","3","7.5","ug/m3 LC","31","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/26/2020","AirNow","060131004","3","11.8","ug/m3 LC","49","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/27/2020","AirNow","060131004","3","10.6","ug/m3 LC","44","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/28/2020","AirNow","060131004","3","12.5","ug/m3 LC","52","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"02/29/2020","AirNow","060131004","3","7.6","ug/m3 LC","32","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/01/2020","AirNow","060131004","3","3.8","ug/m3 LC","16","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/02/2020","AirNow","060131004","3","3","ug/m3 LC","13","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/03/2020","AirNow","060131004","3","6.7","ug/m3 LC","28","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/04/2020","AirNow","060131004","3","9","ug/m3 LC","38","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/05/2020","AirNow","060131004","3","11.6","ug/m3 LC","48","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/06/2020","AirNow","060131004","3","7.5","ug/m3 LC","31","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/07/2020","AirNow","060131004","3","5.7","ug/m3 LC","24","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/08/2020","AirNow","060131004","3","6.3","ug/m3 LC","26","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/09/2020","AirNow","060131004","3","5.8","ug/m3 LC","24","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/10/2020","AirNow","060131004","3","5.6","ug/m3 LC","23","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/11/2020","AirNow","060131004","3","7.2","ug/m3 LC","30","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/12/2020","AirNow","060131004","3","7.8","ug/m3 LC","33","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/13/2020","AirNow","060131004","3","16.5","ug/m3 LC","60","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/14/2020","AirNow","060131004","3","8.1","ug/m3 LC","34","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/15/2020","AirNow","060131004","3","5.2","ug/m3 LC","22","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/16/2020","AirNow","060131004","3","2.8","ug/m3 LC","12","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/18/2020","AirNow","060131004","3","4.7","ug/m3 LC","20","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/19/2020","AirNow","060131004","3","6.1","ug/m3 LC","25","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/25/2020","AirNow","060131004","3","3.7","ug/m3 LC","15","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/26/2020","AirNow","060131004","3","3","ug/m3 LC","13","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/27/2020","AirNow","060131004","3","9.1","ug/m3 LC","38","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/28/2020","AirNow","060131004","3","13.1","ug/m3 LC","53","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/29/2020","AirNow","060131004","3","8.1","ug/m3 LC","34","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/30/2020","AirNow","060131004","3","5.7","ug/m3 LC","24","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"03/31/2020","AirNow","060131004","3","4.4","ug/m3 LC","18","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/01/2020","AirNow","060131004","3","5.2","ug/m3 LC","22","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/02/2020","AirNow","060131004","3","4","ug/m3 LC","17","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/03/2020","AirNow","060131004","3","4.8","ug/m3 LC","20","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/04/2020","AirNow","060131004","3","4.9","ug/m3 LC","20","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/05/2020","AirNow","060131004","3","5.9","ug/m3 LC","25","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/06/2020","AirNow","060131004","3","4.4","ug/m3 LC","18","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/07/2020","AirNow","060131004","3","3.5","ug/m3 LC","15","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/08/2020","AirNow","060131004","3","5.6","ug/m3 LC","23","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/09/2020","AirNow","060131004","3","4.6","ug/m3 LC","19","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/10/2020","AirNow","060131004","3","5.3","ug/m3 LC","22","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/11/2020","AirNow","060131004","3","6.4","ug/m3 LC","27","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/12/2020","AirNow","060131004","3","14.3","ug/m3 LC","56","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/13/2020","AirNow","060131004","3","14.4","ug/m3 LC","56","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/14/2020","AirNow","060131004","3","8.9","ug/m3 LC","37","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/15/2020","AirNow","060131004","3","10.3","ug/m3 LC","43","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/16/2020","AirNow","060131004","3","7.7","ug/m3 LC","32","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/17/2020","AirNow","060131004","3","11.7","ug/m3 LC","49","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/18/2020","AirNow","060131004","3","9.1","ug/m3 LC","38","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/19/2020","AirNow","060131004","3","9","ug/m3 LC","38","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/20/2020","AirNow","060131004","3","8.2","ug/m3 LC","34","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/21/2020","AirNow","060131004","3","7.8","ug/m3 LC","33","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/22/2020","AirNow","060131004","3","6.4","ug/m3 LC","27","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/23/2020","AirNow","060131004","3","5.9","ug/m3 LC","25","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/24/2020","AirNow","060131004","3","9.3","ug/m3 LC","39","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/25/2020","AirNow","060131004","3","8.7","ug/m3 LC","36","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/26/2020","AirNow","060131004","3","7.4","ug/m3 LC","31","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/27/2020","AirNow","060131004","3","8.5","ug/m3 LC","35","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/28/2020","AirNow","060131004","3","6.4","ug/m3 LC","27","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/29/2020","AirNow","060131004","3","3.9","ug/m3 LC","16","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"04/30/2020","AirNow","060131004","3","6.7","ug/m3 LC","28","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"05/01/2020","AirNow","060131004","3","5.7","ug/m3 LC","24","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"05/02/2020","AirNow","060131004","3","7.2","ug/m3 LC","30","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"05/03/2020","AirNow","060131004","3","7.1","ug/m3 LC","30","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"05/04/2020","AirNow","060131004","3","7.4","ug/m3 LC","31","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"05/05/2020","AirNow","060131004","3","5.8","ug/m3 LC","24","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"05/06/2020","AirNow","060131004","3","7.7","ug/m3 LC","32","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
"05/07/2020","AirNow","060131004","3","11.3","ug/m3 LC","47","San Pablo","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.9604","-122.356811"
